Archetype,House number,WFH Type,Operation,Solar,Grid Import,Total Cost
Semi_Detached,14,T3,safe_unidirectional,worst,3103.48,573.972
Semi_Detached,14,T3,safe_unidirectional,best,2890.57,475.301
Semi_Detached,14,T3,hybrid_bidirectional,worst,2175.18,109.677
Semi_Detached,14,T3,hybrid_bidirectional,best,1658.58,
Semi_Detached,15,T1,safe_unidirectional,worst,3625.71,661.331
Semi_Detached,15,T1,safe_unidirectional,best,3405.7,563.8
Semi_Detached,15,T1,hybrid_bidirectional,worst,2897.24,156.412
Semi_Detached,15,T1,hybrid_bidirectional,best,2728.74,54.8911
Semi_Detached,15,T2,safe_unidirectional,worst,3155.52,624.95
Semi_Detached,15,T2,safe_unidirectional,best,2949.22,527.177
Semi_Detached,15,T2,hybrid_bidirectional,worst,2086.93,59.879
Semi_Detached,15,T2,hybrid_bidirectional,best,1878.06,
Semi_Detached,15,T3,safe_unidirectional,worst,2827.4,600.466
Semi_Detached,15,T3,safe_unidirectional,best,2626.11,502.693
Semi_Detached,15,T3,hybrid_bidirectional,worst,1822.26,112.642
Semi_Detached,15,T3,hybrid_bidirectional,best,1345.81,
Semi_Detached,16,T1,safe_unidirectional,worst,3541.73,654.195
Semi_Detached,16,T1,safe_unidirectional,best,3307.04,547.256
Semi_Detached,16,T1,hybrid_bidirectional,worst,2663.01,158.7
Semi_Detached,16,T1,hybrid_bidirectional,best,2467.51,51.4121
Semi_Detached,16,T2,safe_unidirectional,worst,3082.18,618.055
Semi_Detached,16,T2,safe_unidirectional,best,2861.6,511.117
Semi_Detached,16,T2,hybrid_bidirectional,worst,2079.76,65.8189
Semi_Detached,16,T2,hybrid_bidirectional,best,1798.18,
Semi_Detached,16,T3,safe_unidirectional,worst,2781.81,594.745
Semi_Detached,16,T3,safe_unidirectional,best,2564.3,487.807
Semi_Detached,16,T3,hybrid_bidirectional,worst,1842.09,100.306
Semi_Detached,16,T3,hybrid_bidirectional,best,1377.77,
Semi_Detached,17,T1,safe_unidirectional,worst,4052.51,778.319
Semi_Detached,17,T1,safe_unidirectional,best,3816.8,671.332
Semi_Detached,17,T1,hybrid_bidirectional,worst,3232.65,215.885
Semi_Detached,17,T1,hybrid_bidirectional,best,3054.13,108.299
Semi_Detached,17,T2,safe_unidirectional,worst,3596.96,743.665
Semi_Detached,17,T2,safe_unidirectional,best,3367.55,636.677
Semi_Detached,17,T2,hybrid_bidirectional,worst,2698.01,142.851
Semi_Detached,17,T2,hybrid_bidirectional,best,2352.2,18.4124
Semi_Detached,17,T3,safe_unidirectional,worst,3280.9,719.232
Semi_Detached,17,T3,safe_unidirectional,best,3051.02,612.245
Semi_Detached,17,T3,hybrid_bidirectional,worst,2380.27,220.42
Semi_Detached,17,T3,hybrid_bidirectional,best,1907.19,47.3038
Semi_Detached,18,T1,safe_unidirectional,worst,3074.46,532.796
Semi_Detached,18,T1,safe_unidirectional,best,2844.01,430.264
Semi_Detached,18,T1,hybrid_bidirectional,worst,2624.83,99.5775
Semi_Detached,18,T1,hybrid_bidirectional,best,2313.64,
Semi_Detached,18,T2,safe_unidirectional,worst,2615.82,497.865
Semi_Detached,18,T2,safe_unidirectional,best,2400.92,395.333
Semi_Detached,18,T2,hybrid_bidirectional,worst,1839.96,19.009
Semi_Detached,18,T2,hybrid_bidirectional,best,1465.22,
Semi_Detached,18,T3,safe_unidirectional,worst,2343.33,472.587
Semi_Detached,18,T3,safe_unidirectional,best,2129.99,370.055
Semi_Detached,18,T3,hybrid_bidirectional,worst,1434.54,15.9378
Semi_Detached,18,T3,hybrid_bidirectional,best,1077.19,
Semi_Detached,19,T1,safe_unidirectional,worst,3654.42,618.985
Semi_Detached,19,T1,safe_unidirectional,best,3450.24,521.11
Semi_Detached,19,T1,hybrid_bidirectional,worst,2991.93,149.332
Semi_Detached,19,T1,hybrid_bidirectional,best,2774.62,40.196
Semi_Detached,19,T2,safe_unidirectional,worst,3210.88,582.828
Semi_Detached,19,T2,safe_unidirectional,best,3023.61,485.178
Semi_Detached,19,T2,hybrid_bidirectional,worst,2290.42,93.2182
Semi_Detached,19,T2,hybrid_bidirectional,best,2042.71,
Semi_Detached,19,T3,safe_unidirectional,worst,2887.85,558.275
Semi_Detached,19,T3,safe_unidirectional,best,2699.95,460.4
Semi_Detached,19,T3,hybrid_bidirectional,worst,1996.28,119.943
Semi_Detached,19,T3,hybrid_bidirectional,best,1653.62,
Semi_Detached,20,T1,safe_unidirectional,worst,4131.23,766.572
Semi_Detached,20,T1,safe_unidirectional,best,3879.8,657.541
Semi_Detached,20,T1,hybrid_bidirectional,worst,3435.09,218.657
Semi_Detached,20,T1,hybrid_bidirectional,best,3237.02,108.15
Semi_Detached,20,T2,safe_unidirectional,worst,3631.84,730.519
Semi_Detached,20,T2,safe_unidirectional,best,3390.58,621.263
Semi_Detached,20,T2,hybrid_bidirectional,worst,2509.4,83.3633
Semi_Detached,20,T2,hybrid_bidirectional,best,2176.12,
Semi_Detached,20,T3,safe_unidirectional,worst,3309.26,707.572
Semi_Detached,20,T3,safe_unidirectional,best,3071.08,598.316
Semi_Detached,20,T3,hybrid_bidirectional,worst,2323.54,205.954
Semi_Detached,20,T3,hybrid_bidirectional,best,1745.51,8.23112
Semi_Detached,21,T1,safe_unidirectional,worst,4438.28,704.254
Semi_Detached,21,T1,safe_unidirectional,best,4205.01,605.03
Semi_Detached,21,T1,hybrid_bidirectional,worst,3359.25,194.161
Semi_Detached,21,T1,hybrid_bidirectional,best,3265.76,90.8812
Semi_Detached,21,T2,safe_unidirectional,worst,3977.24,669.462
Semi_Detached,21,T2,safe_unidirectional,best,3758.87,570.238
Semi_Detached,21,T2,hybrid_bidirectional,worst,2812.18,114.856
Semi_Detached,21,T2,hybrid_bidirectional,best,2468.34,3.37668
Semi_Detached,21,T3,safe_unidirectional,worst,3689.23,645.634
Semi_Detached,21,T3,safe_unidirectional,best,3468.82,546.41
Semi_Detached,21,T3,hybrid_bidirectional,worst,2548.06,183.745
Semi_Detached,21,T3,hybrid_bidirectional,best,2031.6,25.1964
Semi_Detached,22,T1,safe_unidirectional,worst,4393.61,805.466
Semi_Detached,22,T1,safe_unidirectional,best,4138.56,703.209
Semi_Detached,22,T1,hybrid_bidirectional,worst,3427.33,210.379
Semi_Detached,22,T1,hybrid_bidirectional,best,3193.99,103.563
Semi_Detached,22,T2,safe_unidirectional,worst,3914.54,768.964
Semi_Detached,22,T2,safe_unidirectional,best,3676.13,666.707
Semi_Detached,22,T2,hybrid_bidirectional,worst,2736.03,169.275
Semi_Detached,22,T2,hybrid_bidirectional,best,2365.73,30.2231
Semi_Detached,22,T3,safe_unidirectional,worst,3599.61,743.686
Semi_Detached,22,T3,safe_unidirectional,best,3367.41,641.429
Semi_Detached,22,T3,hybrid_bidirectional,worst,2462.06,226.851
Semi_Detached,22,T3,hybrid_bidirectional,best,1825.49,40.1265
Semi_Detached,23,T1,safe_unidirectional,worst,4039.82,800.932
Semi_Detached,23,T1,safe_unidirectional,best,3829.67,699.394
Semi_Detached,23,T1,hybrid_bidirectional,worst,3379.89,205.144
Semi_Detached,23,T1,hybrid_bidirectional,best,3329.95,111.232
Semi_Detached,23,T2,safe_unidirectional,worst,3554.49,764.654
Semi_Detached,23,T2,safe_unidirectional,best,3351.62,663.117
Semi_Detached,23,T2,hybrid_bidirectional,worst,2562.86,119.917
Semi_Detached,23,T2,hybrid_bidirectional,best,2094.88,
Semi_Detached,23,T3,safe_unidirectional,worst,3229.93,739.859
Semi_Detached,23,T3,safe_unidirectional,best,3034.78,638.322
Semi_Detached,23,T3,hybrid_bidirectional,worst,2259.1,210.889
Semi_Detached,23,T3,hybrid_bidirectional,best,1736.92,51.6219
Semi_Detached,24,T1,safe_unidirectional,worst,3948.39,718.815
Semi_Detached,24,T1,safe_unidirectional,best,3681.97,608.774
Semi_Detached,24,T1,hybrid_bidirectional,worst,3200.03,184.099
Semi_Detached,24,T1,hybrid_bidirectional,best,2895.68,61.5331
Semi_Detached,24,T2,safe_unidirectional,worst,3494.19,683.591
Semi_Detached,24,T2,safe_unidirectional,best,3234.97,573.533
Semi_Detached,24,T2,hybrid_bidirectional,worst,2379.85,116.466
Semi_Detached,24,T2,hybrid_bidirectional,best,2008.28,
Semi_Detached,24,T3,safe_unidirectional,worst,3187.36,658.451
Semi_Detached,24,T3,safe_unidirectional,best,2936.42,548.168
Semi_Detached,24,T3,hybrid_bidirectional,worst,2246.63,180.749
Semi_Detached,24,T3,hybrid_bidirectional,best,1871.98,21.3812
Semi_Detached,25,T1,safe_unidirectional,worst,3218.0,567.779
Semi_Detached,25,T1,safe_unidirectional,best,2989.36,462.533
Semi_Detached,25,T1,hybrid_bidirectional,worst,2615.98,136.191
Semi_Detached,25,T1,hybrid_bidirectional,best,2459.3,36.2469
Semi_Detached,25,T2,safe_unidirectional,worst,2774.6,531.951
Semi_Detached,25,T2,safe_unidirectional,best,2553.08,426.705
Semi_Detached,25,T2,hybrid_bidirectional,worst,1948.09,45.0041
Semi_Detached,25,T2,hybrid_bidirectional,best,1673.6,
Semi_Detached,25,T3,safe_unidirectional,worst,2506.4,506.88
Semi_Detached,25,T3,safe_unidirectional,best,2289.48,401.634
Semi_Detached,25,T3,hybrid_bidirectional,worst,1723.15,81.5486
Semi_Detached,25,T3,hybrid_bidirectional,best,1328.23,
Semi_Detached,26,T1,safe_unidirectional,worst,3293.22,530.849
Semi_Detached,26,T1,safe_unidirectional,best,3114.07,440.342
Semi_Detached,26,T1,hybrid_bidirectional,worst,2696.63,84.482
Semi_Detached,26,T1,hybrid_bidirectional,best,2512.48,
Semi_Detached,26,T2,safe_unidirectional,worst,2837.42,496.592
Semi_Detached,26,T2,safe_unidirectional,best,2669.58,406.085
Semi_Detached,26,T2,hybrid_bidirectional,worst,1938.96,14.6364
Semi_Detached,26,T2,hybrid_bidirectional,best,1676.71,
Semi_Detached,26,T3,safe_unidirectional,worst,2541.86,474.594
Semi_Detached,26,T3,safe_unidirectional,best,2383.73,384.087
Semi_Detached,26,T3,hybrid_bidirectional,worst,1657.26,34.2838
Semi_Detached,26,T3,hybrid_bidirectional,best,1237.14,
Semi_Detached,27,T1,safe_unidirectional,worst,3586.49,655.721
Semi_Detached,27,T1,safe_unidirectional,best,3336.86,550.384
Semi_Detached,27,T1,hybrid_bidirectional,worst,2894.12,144.401
Semi_Detached,27,T1,hybrid_bidirectional,best,2637.88,31.9775
Semi_Detached,27,T2,safe_unidirectional,worst,3120.86,621.499
Semi_Detached,27,T2,safe_unidirectional,best,2883.53,515.92
Semi_Detached,27,T2,hybrid_bidirectional,worst,2055.35,50.2025
Semi_Detached,27,T2,hybrid_bidirectional,best,1782.02,
Semi_Detached,27,T3,safe_unidirectional,worst,2819.85,597.74
Semi_Detached,27,T3,safe_unidirectional,best,2601.35,492.161
Semi_Detached,27,T3,hybrid_bidirectional,worst,1770.87,92.1158
Semi_Detached,27,T3,hybrid_bidirectional,best,1381.02,
Semi_Detached,28,T1,safe_unidirectional,worst,4327.16,854.341
Semi_Detached,28,T1,safe_unidirectional,best,4100.43,750.574
Semi_Detached,28,T1,hybrid_bidirectional,worst,3724.82,260.191
Semi_Detached,28,T1,hybrid_bidirectional,best,3298.77,128.951
Semi_Detached,28,T2,safe_unidirectional,worst,3847.06,817.96
Semi_Detached,28,T2,safe_unidirectional,best,3617.87,714.193
Semi_Detached,28,T2,hybrid_bidirectional,worst,2671.77,143.15
Semi_Detached,28,T2,hybrid_bidirectional,best,2430.2,20.5471
Semi_Detached,28,T3,safe_unidirectional,worst,3534.4,793.234
Semi_Detached,28,T3,safe_unidirectional,best,3309.2,689.467
Semi_Detached,28,T3,hybrid_bidirectional,worst,2312.56,202.014
Semi_Detached,28,T3,hybrid_bidirectional,best,1772.73,14.1395
Semi_Detached,29,T1,safe_unidirectional,worst,4325.79,821.568
Semi_Detached,29,T1,safe_unidirectional,best,4074.91,712.458
Semi_Detached,29,T1,hybrid_bidirectional,worst,3480.87,254.775
Semi_Detached,29,T1,hybrid_bidirectional,best,3321.92,143.379
Semi_Detached,29,T2,safe_unidirectional,worst,3825.98,785.343
Semi_Detached,29,T2,safe_unidirectional,best,3582.11,676.232
Semi_Detached,29,T2,hybrid_bidirectional,worst,2516.27,143.712
Semi_Detached,29,T2,hybrid_bidirectional,best,2286.72,26.9985
Semi_Detached,29,T3,safe_unidirectional,worst,3508.6,760.168
Semi_Detached,29,T3,safe_unidirectional,best,3263.26,651.058
Semi_Detached,29,T3,hybrid_bidirectional,worst,2187.17,151.006
Semi_Detached,29,T3,hybrid_bidirectional,best,1630.06,
Semi_Detached,30,T1,safe_unidirectional,worst,3791.34,640.586
Semi_Detached,30,T1,safe_unidirectional,best,3563.37,541.421
Semi_Detached,30,T1,hybrid_bidirectional,worst,2930.7,136.843
Semi_Detached,30,T1,hybrid_bidirectional,best,2680.08,26.3339
Semi_Detached,30,T2,safe_unidirectional,worst,3346.65,605.017
Semi_Detached,30,T2,safe_unidirectional,best,3123.58,505.852
Semi_Detached,30,T2,hybrid_bidirectional,worst,2248.24,68.9877
Semi_Detached,30,T2,hybrid_bidirectional,best,1931.98,
Semi_Detached,30,T3,safe_unidirectional,worst,3029.05,582.086
Semi_Detached,30,T3,safe_unidirectional,best,2814.23,482.922
Semi_Detached,30,T3,hybrid_bidirectional,worst,2041.75,97.6647
Semi_Detached,30,T3,hybrid_bidirectional,best,1528.28,
Semi_Detached,31,T1,safe_unidirectional,worst,5067.82,962.27
Semi_Detached,31,T1,safe_unidirectional,best,4858.89,858.477
Semi_Detached,31,T1,hybrid_bidirectional,worst,4090.86,344.602
Semi_Detached,31,T1,hybrid_bidirectional,best,3826.02,235.981
Semi_Detached,31,T2,safe_unidirectional,worst,4578.39,928.117
Semi_Detached,31,T2,safe_unidirectional,best,4381.48,824.324
Semi_Detached,31,T2,hybrid_bidirectional,worst,3210.86,283.67
Semi_Detached,31,T2,hybrid_bidirectional,best,2861.18,147.329
Semi_Detached,31,T3,safe_unidirectional,worst,4249.43,903.201
Semi_Detached,31,T3,safe_unidirectional,best,4047.33,799.408
Semi_Detached,31,T3,hybrid_bidirectional,worst,3099.33,366.537
Semi_Detached,31,T3,hybrid_bidirectional,best,2526.67,199.399
Semi_Detached,32,T1,safe_unidirectional,worst,3639.42,690.046
Semi_Detached,32,T1,safe_unidirectional,best,3443.39,594.063
Semi_Detached,32,T1,hybrid_bidirectional,worst,3060.31,151.748
Semi_Detached,32,T1,hybrid_bidirectional,best,2746.77,42.1278
Semi_Detached,32,T2,safe_unidirectional,worst,3197.31,654.545
Semi_Detached,32,T2,safe_unidirectional,best,3012.06,558.563
Semi_Detached,32,T2,hybrid_bidirectional,worst,2319.71,58.1594
Semi_Detached,32,T2,hybrid_bidirectional,best,1916.45,
Semi_Detached,32,T3,safe_unidirectional,worst,2891.4,629.371
Semi_Detached,32,T3,safe_unidirectional,best,2710.52,533.388
Semi_Detached,32,T3,hybrid_bidirectional,worst,2011.27,142.712
Semi_Detached,32,T3,hybrid_bidirectional,best,1606.01,
Semi_Detached,33,T1,safe_unidirectional,worst,3864.05,663.207
Semi_Detached,33,T1,safe_unidirectional,best,3664.72,570.841
Semi_Detached,33,T1,hybrid_bidirectional,worst,2924.8,174.377
Semi_Detached,33,T1,hybrid_bidirectional,best,2841.94,73.4718
Semi_Detached,33,T2,safe_unidirectional,worst,3376.89,629.106
Semi_Detached,33,T2,safe_unidirectional,best,3184.83,536.256
Semi_Detached,33,T2,hybrid_bidirectional,worst,2419.61,109.797
Semi_Detached,33,T2,hybrid_bidirectional,best,2111.0,
Semi_Detached,33,T3,safe_unidirectional,worst,3051.17,603.896
Semi_Detached,33,T3,safe_unidirectional,best,2874.76,511.047
Semi_Detached,33,T3,hybrid_bidirectional,worst,2011.49,141.301
Semi_Detached,33,T3,hybrid_bidirectional,best,1499.72,
Semi_Detached,34,T1,safe_unidirectional,worst,3929.7,739.831
Semi_Detached,34,T1,safe_unidirectional,best,3673.28,630.309
Semi_Detached,34,T1,hybrid_bidirectional,worst,3115.59,206.81
Semi_Detached,34,T1,hybrid_bidirectional,best,2951.43,95.3395
Semi_Detached,34,T2,safe_unidirectional,worst,3464.82,703.917
Semi_Detached,34,T2,safe_unidirectional,best,3216.63,594.394
Semi_Detached,34,T2,hybrid_bidirectional,worst,2476.56,116.284
Semi_Detached,34,T2,hybrid_bidirectional,best,2036.85,
Semi_Detached,34,T3,safe_unidirectional,worst,3138.42,679.225
Semi_Detached,34,T3,safe_unidirectional,best,2891.02,569.703
Semi_Detached,34,T3,hybrid_bidirectional,worst,2168.19,138.626
Semi_Detached,34,T3,hybrid_bidirectional,best,1637.01,
Semi_Detached,35,T1,safe_unidirectional,worst,3873.97,697.881
Semi_Detached,35,T1,safe_unidirectional,best,3656.37,597.335
Semi_Detached,35,T1,hybrid_bidirectional,worst,3035.01,203.217
Semi_Detached,35,T1,hybrid_bidirectional,best,2892.51,97.8336
Semi_Detached,35,T2,safe_unidirectional,worst,3414.33,663.331
Semi_Detached,35,T2,safe_unidirectional,best,3201.22,562.56
Semi_Detached,35,T2,hybrid_bidirectional,worst,2401.9,122.133
Semi_Detached,35,T2,hybrid_bidirectional,best,2084.02,
Semi_Detached,35,T3,safe_unidirectional,worst,3096.36,639.019
Semi_Detached,35,T3,safe_unidirectional,best,2889.36,538.248
Semi_Detached,35,T3,hybrid_bidirectional,worst,2184.69,182.93
Semi_Detached,35,T3,hybrid_bidirectional,best,1684.27,16.4297
Semi_Detached,36,T1,safe_unidirectional,worst,4469.38,820.809
Semi_Detached,36,T1,safe_unidirectional,best,4254.9,720.793
Semi_Detached,36,T1,hybrid_bidirectional,worst,3553.26,241.226
Semi_Detached,36,T1,hybrid_bidirectional,best,3391.66,132.877
Semi_Detached,36,T2,safe_unidirectional,worst,3988.52,785.326
Semi_Detached,36,T2,safe_unidirectional,best,3778.05,685.31
Semi_Detached,36,T2,hybrid_bidirectional,worst,2902.69,184.002
Semi_Detached,36,T2,hybrid_bidirectional,best,2473.4,42.4313
Semi_Detached,36,T3,safe_unidirectional,worst,3673.49,761.153
Semi_Detached,36,T3,safe_unidirectional,best,3468.83,661.137
Semi_Detached,36,T3,hybrid_bidirectional,worst,2618.71,231.329
Semi_Detached,36,T3,hybrid_bidirectional,best,2141.25,63.5882
Semi_Detached,37,T1,safe_unidirectional,worst,4646.48,809.36
Semi_Detached,37,T1,safe_unidirectional,best,4406.63,703.044
Semi_Detached,37,T1,hybrid_bidirectional,worst,3646.02,231.254
Semi_Detached,37,T1,hybrid_bidirectional,best,3610.72,137.079
Semi_Detached,37,T2,safe_unidirectional,worst,4193.82,772.754
Semi_Detached,37,T2,safe_unidirectional,best,3963.25,666.439
Semi_Detached,37,T2,hybrid_bidirectional,worst,3192.6,186.032
Semi_Detached,37,T2,hybrid_bidirectional,best,2685.18,46.1333
Semi_Detached,37,T3,safe_unidirectional,worst,3889.93,747.77
Semi_Detached,37,T3,safe_unidirectional,best,3654.71,641.454
Semi_Detached,37,T3,hybrid_bidirectional,worst,2747.85,254.666
Semi_Detached,37,T3,hybrid_bidirectional,best,2131.88,64.6722
Semi_Detached,38,T1,safe_unidirectional,worst,3919.71,755.528
Semi_Detached,38,T1,safe_unidirectional,best,3709.17,652.593
Semi_Detached,38,T1,hybrid_bidirectional,worst,3207.88,215.905
Semi_Detached,38,T1,hybrid_bidirectional,best,2978.31,106.484
Semi_Detached,38,T2,safe_unidirectional,worst,3462.13,721.91
Semi_Detached,38,T2,safe_unidirectional,best,3259.16,618.768
Semi_Detached,38,T2,hybrid_bidirectional,worst,2598.7,143.666
Semi_Detached,38,T2,hybrid_bidirectional,best,2142.74,9.23777
Semi_Detached,38,T3,safe_unidirectional,worst,3169.33,697.599
Semi_Detached,38,T3,safe_unidirectional,best,2972.85,594.457
Semi_Detached,38,T3,hybrid_bidirectional,worst,2350.01,231.895
Semi_Detached,38,T3,hybrid_bidirectional,best,1856.68,63.6827
Semi_Detached,39,T1,safe_unidirectional,worst,3972.01,692.597
Semi_Detached,39,T1,safe_unidirectional,best,3780.12,591.486
Semi_Detached,39,T1,hybrid_bidirectional,worst,3335.67,208.175
Semi_Detached,39,T1,hybrid_bidirectional,best,3116.36,92.6722
Semi_Detached,39,T2,safe_unidirectional,worst,3524.19,658.53
Semi_Detached,39,T2,safe_unidirectional,best,3337.61,557.661
Semi_Detached,39,T2,hybrid_bidirectional,worst,2576.19,133.549
Semi_Detached,39,T2,hybrid_bidirectional,best,2274.72,14.8923
Semi_Detached,39,T3,safe_unidirectional,worst,3221.46,634.236
Semi_Detached,39,T3,safe_unidirectional,best,3048.05,533.142
Semi_Detached,39,T3,hybrid_bidirectional,worst,2424.22,195.991
Semi_Detached,39,T3,hybrid_bidirectional,best,2012.68,45.1991
Semi_Detached,40,T1,safe_unidirectional,worst,4262.98,901.01
Semi_Detached,40,T1,safe_unidirectional,best,3994.68,795.119
Semi_Detached,40,T1,hybrid_bidirectional,worst,3331.37,219.648
Semi_Detached,40,T1,hybrid_bidirectional,best,3228.2,120.92
Semi_Detached,40,T2,safe_unidirectional,worst,3781.78,866.218
Semi_Detached,40,T2,safe_unidirectional,best,3526.92,760.085
Semi_Detached,40,T2,hybrid_bidirectional,worst,2671.64,191.143
Semi_Detached,40,T2,hybrid_bidirectional,best,2462.02,76.1042
Semi_Detached,40,T3,safe_unidirectional,worst,3465.85,842.062
Semi_Detached,40,T3,safe_unidirectional,best,3205.8,735.929
Semi_Detached,40,T3,hybrid_bidirectional,worst,2624.29,331.421
Semi_Detached,40,T3,hybrid_bidirectional,best,2090.6,150.541
Semi_Detached,41,T1,safe_unidirectional,worst,3692.4,620.109
Semi_Detached,41,T1,safe_unidirectional,best,3489.08,520.622
Semi_Detached,41,T1,hybrid_bidirectional,worst,3097.43,128.432
Semi_Detached,41,T1,hybrid_bidirectional,best,2906.89,22.2905
Semi_Detached,41,T2,safe_unidirectional,worst,3208.46,585.006
Semi_Detached,41,T2,safe_unidirectional,best,3014.12,485.277
